jid,split,target,target_key_used,filename,formula,n_atoms,elements,unique_elements,has_O,has_N,is_oxide,is_nitride,is_oxynitride
JVASP-112730,train,-1.19606,formation_energy_peratom,POSCAR-JVASP-112730.vasp,Mg2NbN3,12,Mg;Mg;Mg;Mg;Nb;Nb;N;N;N;N;N;N,Mg;N;Nb,False,True,False,True,False
JVASP-112732,train,-0.11699,formation_energy_peratom,POSCAR-JVASP-112732.vasp,Mn5CuN4,20,Mn;Mn;Mn;Mn;Mn;Mn;Mn;Mn;Mn;Mn;Cu;Cu;N;N;N;N;N;N;N;N,Cu;Mn;N,False,True,False,True,False
JVASP-114771,train,0.78567,formation_energy_peratom,POSCAR-JVASP-114771.vasp,NCl3,4,N;Cl;Cl;Cl,Cl;N,False,True,False,True,False
JVASP-112733,train,-0.13675,formation_energy_peratom,POSCAR-JVASP-112733.vasp,MgZn5N4,20,Mg;Mg;Zn;Zn;Zn;Zn;Zn;Zn;Zn;Zn;Zn;Zn;N;N;N;N;N;N;N;N,Mg;N;Zn,False,True,False,True,False
JVASP-112039,train,0.1663,formation_energy_peratom,POSCAR-JVASP-112039.vasp,H3C6S3N,26,H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;S;S;S;S;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-112735,train,-0.81579,formation_energy_peratom,POSCAR-JVASP-112735.vasp,CuSi2N3,12,Cu;Cu;Si;Si;Si;Si;N;N;N;N;N;N,Cu;N;Si,False,True,False,True,False
JVASP-112053,train,0.06183,formation_energy_peratom,POSCAR-JVASP-112053.vasp,H7C11S2N,42,H;H;H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;S;S;S;S;N;N,C;H;N;S,False,True,False,True,False
JVASP-112056,train,0.01712,formation_energy_peratom,POSCAR-JVASP-112056.vasp,H6C7SN2,32,H;H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;C;S;S;N;N;N;N,C;H;N;S,False,True,False,True,False
JVASP-116578,train,-0.78212,formation_energy_peratom,POSCAR-JVASP-116578.vasp,Zr5Al3N,18,Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Al;Al;Al;Al;Al;Al;N;N,Al;N;Zr,False,True,False,True,False
JVASP-114887,train,-1.15233,formation_energy_peratom,POSCAR-JVASP-114887.vasp,AlBN2,4,Al;B;N;N,Al;B;N,False,True,False,True,False
JVASP-114888,train,-0.2688,formation_energy_peratom,POSCAR-JVASP-114888.vasp,AlBN,3,Al;B;N,Al;B;N,False,True,False,True,False
JVASP-114924,train,-0.41892,formation_energy_peratom,POSCAR-JVASP-114924.vasp,ZnNF2,4,Zn;N;F;F,F;N;Zn,False,True,False,True,False
JVASP-114925,train,-0.7972,formation_energy_peratom,POSCAR-JVASP-114925.vasp,Zn2NF,4,Zn;Zn;N;F,F;N;Zn,False,True,False,True,False
JVASP-112071,train,0.01268,formation_energy_peratom,POSCAR-JVASP-112071.vasp,H11C13N,25,H;H;H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;N,C;H;N,False,True,False,True,False
JVASP-116604,train,-0.72949,formation_energy_peratom,POSCAR-JVASP-116604.vasp,Nb5Si3N,18,Nb;Nb;Nb;Nb;Nb;Nb;Nb;Nb;Nb;Nb;Si;Si;Si;Si;Si;Si;N;N,N;Nb;Si,False,True,False,True,False
JVASP-115006,train,1.28118,formation_energy_peratom,POSCAR-JVASP-115006.vasp,SiGeN,3,Si;Ge;N,Ge;N;Si,False,True,False,True,False
JVASP-115008,train,0.25797,formation_energy_peratom,POSCAR-JVASP-115008.vasp,SiGeN,3,Si;Ge;N,Ge;N;Si,False,True,False,True,False
JVASP-115009,train,0.54882,formation_energy_peratom,POSCAR-JVASP-115009.vasp,SiGeN,3,Si;Ge;N,Ge;N;Si,False,True,False,True,False
JVASP-115010,train,0.36639,formation_energy_peratom,POSCAR-JVASP-115010.vasp,GeN,4,Ge;Ge;N;N,Ge;N,False,True,False,True,False
JVASP-115013,train,0.36069,formation_energy_peratom,POSCAR-JVASP-115013.vasp,GeN,2,Ge;N,Ge;N,False,True,False,True,False
JVASP-112099,train,0.04563,formation_energy_peratom,POSCAR-JVASP-112099.vasp,H9C13SN,24,H;H;H;H;H;H;H;H;H;C;C;C;C;C;C;C;C;C;C;C;C;C;S;N,C;H;N;S,False,True,False,True,False
JVASP-115024,train,0.18968,formation_energy_peratom,POSCAR-JVASP-115024.vasp,Ge3N,4,Ge;Ge;Ge;N,Ge;N,False,True,False,True,False
JVASP-115089,train,-0.23354,formation_energy_peratom,POSCAR-JVASP-115089.vasp,AlGaN,3,Al;Ga;N,Al;Ga;N,False,True,False,True,False
JVASP-112867,train,-0.35868,formation_energy_peratom,POSCAR-JVASP-112867.vasp,AgH3BrN,12,Ag;Ag;H;H;H;H;H;H;Br;Br;N;N,Ag;Br;H;N,False,True,False,True,False
JVASP-116733,train,-0.2192,formation_energy_peratom,POSCAR-JVASP-116733.vasp,Ga2FeN3,12,Ga;Ga;Ga;Ga;Fe;Fe;N;N;N;N;N;N,Fe;Ga;N,False,True,False,True,False
JVASP-116734,train,-0.35344,formation_energy_peratom,POSCAR-JVASP-116734.vasp,ZnCrN2,16,Zn;Zn;Zn;Zn;Cr;Cr;Cr;Cr;N;N;N;N;N;N;N;N,Cr;N;Zn,False,True,False,True,False
JVASP-116735,train,-0.14941,formation_energy_peratom,POSCAR-JVASP-116735.vasp,MgFe10N8,19,Mg;Fe;Fe;Fe;Fe;Fe;Fe;Fe;Fe;Fe;Fe;N;N;N;N;N;N;N;N,Fe;Mg;N,False,True,False,True,False
JVASP-116738,train,-0.08146,formation_energy_peratom,POSCAR-JVASP-116738.vasp,Mn2IrN3,12,Mn;Mn;Mn;Mn;Ir;Ir;N;N;N;N;N;N,Ir;Mn;N,False,True,False,True,False
JVASP-116740,train,-0.74589,formation_energy_peratom,POSCAR-JVASP-116740.vasp,Sr4SnN4,18,Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sn;Sn;N;N;N;N;N;N;N;N,N;Sn;Sr,False,True,False,True,False
JVASP-116741,train,-0.53483,formation_energy_peratom,POSCAR-JVASP-116741.vasp,Mg3Fe2N4,18,Mg;Mg;Mg;Mg;Mg;Mg;Fe;Fe;Fe;Fe;N;N;N;N;N;N;N;N,Fe;Mg;N,False,True,False,True,False
JVASP-116742,train,-1.16529,formation_energy_peratom,POSCAR-JVASP-116742.vasp,Ba3Sc2N4,18,Ba;Ba;Ba;Ba;Ba;Ba;Sc;Sc;Sc;Sc;N;N;N;N;N;N;N;N,Ba;N;Sc,False,True,False,True,False
JVASP-116743,train,-1.04185,formation_energy_peratom,POSCAR-JVASP-116743.vasp,Sr3AlN3,14,Sr;Sr;Sr;Sr;Sr;Sr;Al;Al;N;N;N;N;N;N,Al;N;Sr,False,True,False,True,False
JVASP-116746,train,-0.24623,formation_energy_peratom,POSCAR-JVASP-116746.vasp,Li3CuN2,24,Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Cu;Cu;Cu;Cu;N;N;N;N;N;N;N;N,Cu;Li;N,False,True,False,True,False
JVASP-116747,train,-0.1824,formation_energy_peratom,POSCAR-JVASP-116747.vasp,Mn2RuN3,12,Mn;Mn;Mn;Mn;Ru;Ru;N;N;N;N;N;N,Mn;N;Ru,False,True,False,True,False
JVASP-112944,train,-0.27853,formation_energy_peratom,POSCAR-JVASP-112944.vasp,LiH2N,16,Li;Li;Li;Li;H;H;H;H;H;H;H;H;N;N;N;N,H;Li;N,False,True,False,True,False
JVASP-113048,train,-0.55606,formation_energy_peratom,POSCAR-JVASP-113048.vasp,Zr7V5N2,28,Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;Zr;V;V;V;V;V;V;V;V;V;V;N;N;N;N,N;V;Zr,False,True,False,True,False
JVASP-115405,train,0.4511,formation_energy_peratom,POSCAR-JVASP-115405.vasp,AsNF,3,As;N;F,As;F;N,False,True,False,True,False
JVASP-115406,train,-0.50771,formation_energy_peratom,POSCAR-JVASP-115406.vasp,AsNF2,4,As;N;F;F,As;F;N,False,True,False,True,False
JVASP-115407,train,0.73861,formation_energy_peratom,POSCAR-JVASP-115407.vasp,AsNF,3,As;N;F,As;F;N,False,True,False,True,False
JVASP-115424,train,0.3999,formation_energy_peratom,POSCAR-JVASP-115424.vasp,As3N,4,As;As;As;N,As;N,False,True,False,True,False
JVASP-115425,train,0.48155,formation_energy_peratom,POSCAR-JVASP-115425.vasp,AsN3,4,As;N;N;N,As;N,False,True,False,True,False
JVASP-115444,train,0.02406,formation_energy_peratom,POSCAR-JVASP-115444.vasp,Ca2AuN,4,Ca;Ca;Au;N,Au;Ca;N,False,True,False,True,False
JVASP-113131,train,-0.1446,formation_energy_peratom,POSCAR-JVASP-113131.vasp,MgOsN2,16,Mg;Mg;Mg;Mg;Os;Os;Os;Os;N;N;N;N;N;N;N;N,Mg;N;Os,False,True,False,True,False
JVASP-113138,train,-0.29919,formation_energy_peratom,POSCAR-JVASP-113138.vasp,Sr3Os3N5,22,Sr;Sr;Sr;Sr;Sr;Sr;Os;Os;Os;Os;Os;Os;N;N;N;N;N;N;N;N;N;N,N;Os;Sr,False,True,False,True,False
JVASP-115616,train,2.00151,formation_energy_peratom,POSCAR-JVASP-115616.vasp,BeCN,3,Be;C;N,Be;C;N,False,True,False,True,False
JVASP-115617,train,0.53648,formation_energy_peratom,POSCAR-JVASP-115617.vasp,BeCN2,4,Be;C;N;N,Be;C;N,False,True,False,True,False
JVASP-115619,train,1.02416,formation_energy_peratom,POSCAR-JVASP-115619.vasp,BeCN2,4,Be;C;N;N,Be;C;N,False,True,False,True,False
JVASP-104982,train,-0.55486,formation_energy_peratom,POSCAR-JVASP-104982.vasp,NbWN3,10,Nb;Nb;W;W;N;N;N;N;N;N,N;Nb;W,False,True,False,True,False
JVASP-105569,train,0.16796,formation_energy_peratom,POSCAR-JVASP-105569.vasp,CdCo2N2,5,Cd;Co;Co;N;N,Cd;Co;N,False,True,False,True,False
JVASP-115701,train,0.99623,formation_energy_peratom,POSCAR-JVASP-115701.vasp,LiBrN,3,Li;Br;N,Br;Li;N,False,True,False,True,False
JVASP-115703,train,-0.94793,formation_energy_peratom,POSCAR-JVASP-115703.vasp,Li4BrN,6,Li;Li;Li;Li;Br;N,Br;Li;N,False,True,False,True,False
JVASP-106865,train,0.14603,formation_energy_peratom,POSCAR-JVASP-106865.vasp,Co2CuN2,5,Co;Co;Cu;N;N,Co;Cu;N,False,True,False,True,False
JVASP-115740,train,0.67126,formation_energy_peratom,POSCAR-JVASP-115740.vasp,CoC2N,4,Co;C;C;N,C;Co;N,False,True,False,True,False
JVASP-115759,train,0.88277,formation_energy_peratom,POSCAR-JVASP-115759.vasp,ZnCN,3,Zn;C;N,C;N;Zn,False,True,False,True,False
JVASP-113459,train,-0.82923,formation_energy_peratom,POSCAR-JVASP-113459.vasp,BaCa2N2,5,Ba;Ca;Ca;N;N,Ba;Ca;N,False,True,False,True,False
JVASP-113460,train,1.53641,formation_energy_peratom,POSCAR-JVASP-113460.vasp,SN,2,S;N,N;S,False,True,False,True,False
JVASP-107584,train,-0.14902,formation_energy_peratom,POSCAR-JVASP-107584.vasp,CrCoN2,8,Cr;Cr;Co;Co;N;N;N;N,Co;Cr;N,False,True,False,True,False
JVASP-113462,train,1.84402,formation_energy_peratom,POSCAR-JVASP-113462.vasp,S2N,3,S;S;N,N;S,False,True,False,True,False
JVASP-113466,train,0.65339,formation_energy_peratom,POSCAR-JVASP-113466.vasp,S2N,3,S;S;N,N;S,False,True,False,True,False
JVASP-117049,train,-0.36187,formation_energy_peratom,POSCAR-JVASP-117049.vasp,BaSnN2,16,Ba;Ba;Ba;Ba;Sn;Sn;Sn;Sn;N;N;N;N;N;N;N;N,Ba;N;Sn,False,True,False,True,False
JVASP-117050,train,-0.274,formation_energy_peratom,POSCAR-JVASP-117050.vasp,ZrCo4N4,18,Zr;Zr;Co;Co;Co;Co;Co;Co;Co;Co;N;N;N;N;N;N;N;N,Co;N;Zr,False,True,False,True,False
JVASP-117056,train,-0.59942,formation_energy_peratom,POSCAR-JVASP-117056.vasp,Sr10MnN8,19,Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Sr;Mn;N;N;N;N;N;N;N;N,Mn;N;Sr,False,True,False,True,False
JVASP-117057,train,-1.33536,formation_energy_peratom,POSCAR-JVASP-117057.vasp,Sr3Zr3N5,22,Sr;Sr;Sr;Sr;Sr;Sr;Zr;Zr;Zr;Zr;Zr;Zr;N;N;N;N;N;N;N;N;N;N,N;Sr;Zr,False,True,False,True,False
JVASP-113552,train,-0.0541,formation_energy_peratom,POSCAR-JVASP-113552.vasp,LiCaN,3,Li;Ca;N,Ca;Li;N,False,True,False,True,False
JVASP-113553,train,-0.0288,formation_energy_peratom,POSCAR-JVASP-113553.vasp,LiCaN,3,Li;Ca;N,Ca;Li;N,False,True,False,True,False
JVASP-113554,train,0.89134,formation_energy_peratom,POSCAR-JVASP-113554.vasp,LiCaN,3,Li;Ca;N,Ca;Li;N,False,True,False,True,False
JVASP-113555,train,-0.81022,formation_energy_peratom,POSCAR-JVASP-113555.vasp,LiCaN,6,Li;Li;Ca;Ca;N;N,Ca;Li;N,False,True,False,True,False
JVASP-113560,train,-0.71521,formation_energy_peratom,POSCAR-JVASP-113560.vasp,CaN2,3,Ca;N;N,Ca;N,False,True,False,True,False
JVASP-110767,train,-0.68955,formation_energy_peratom,POSCAR-JVASP-110767.vasp,CrN,2,Cr;N,Cr;N,False,True,False,True,False
JVASP-113617,train,1.07315,formation_energy_peratom,POSCAR-JVASP-113617.vasp,CuN,2,Cu;N,Cu;N,False,True,False,True,False
JVASP-113625,train,-0.13755,formation_energy_peratom,POSCAR-JVASP-113625.vasp,SrGaN,3,Sr;Ga;N,Ga;N;Sr,False,True,False,True,False
JVASP-117121,train,-0.5186,formation_energy_peratom,POSCAR-JVASP-117121.vasp,LiH2N,16,Li;Li;Li;Li;H;H;H;H;H;H;H;H;N;N;N;N,H;Li;N,False,True,False,True,False
JVASP-110974,train,-1.19402,formation_energy_peratom,POSCAR-JVASP-110974.vasp,Ti4C3N,8,Ti;Ti;Ti;Ti;C;C;C;N,C;N;Ti,False,True,False,True,False
JVASP-113705,train,-0.95104,formation_energy_peratom,POSCAR-JVASP-113705.vasp,YWN3,5,Y;W;N;N;N,N;W;Y,False,True,False,True,False
JVASP-111127,train,0.03979,formation_energy_peratom,POSCAR-JVASP-111127.vasp,CoNiN,3,Co;Ni;N,Co;N;Ni,False,True,False,True,False
JVASP-113754,train,2.71804,formation_energy_peratom,POSCAR-JVASP-113754.vasp,N,2,N;N,N,False,True,False,True,False
JVASP-113755,train,0.82359,formation_energy_peratom,POSCAR-JVASP-113755.vasp,N,2,N;N,N,False,True,False,True,False
JVASP-113782,train,-0.14242,formation_energy_peratom,POSCAR-JVASP-113782.vasp,GaFe7N2,10,Ga;Fe;Fe;Fe;Fe;Fe;Fe;Fe;N;N,Fe;Ga;N,False,True,False,True,False
JVASP-113963,train,0.63128,formation_energy_peratom,POSCAR-JVASP-113963.vasp,LiBN,3,Li;B;N,B;Li;N,False,True,False,True,False
JVASP-113964,train,-0.43069,formation_energy_peratom,POSCAR-JVASP-113964.vasp,LiBN,3,Li;B;N,B;Li;N,False,True,False,True,False
JVASP-113973,train,3.32181,formation_energy_peratom,POSCAR-JVASP-113973.vasp,BCN,3,B;C;N,B;C;N,False,True,False,True,False
JVASP-113985,train,1.56417,formation_energy_peratom,POSCAR-JVASP-113985.vasp,CuBN,3,Cu;B;N,B;Cu;N,False,True,False,True,False
JVASP-113986,train,-0.1847,formation_energy_peratom,POSCAR-JVASP-113986.vasp,CuBN2,4,Cu;B;N;N,B;Cu;N,False,True,False,True,False
JVASP-113988,train,0.61551,formation_energy_peratom,POSCAR-JVASP-113988.vasp,CuBN2,4,Cu;B;N;N,B;Cu;N,False,True,False,True,False
JVASP-117234,train,-0.63972,formation_energy_peratom,POSCAR-JVASP-117234.vasp,Mg8Fe3N8,19,Mg;Mg;Mg;Mg;Mg;Mg;Mg;Mg;Fe;Fe;Fe;N;N;N;N;N;N;N;N,Fe;Mg;N,False,True,False,True,False
JVASP-117235,train,0.14331,formation_energy_peratom,POSCAR-JVASP-117235.vasp,NiGeN2,16,Ni;Ni;Ni;Ni;Ge;Ge;Ge;Ge;N;N;N;N;N;N;N;N,Ge;N;Ni,False,True,False,True,False
JVASP-117237,train,-0.85178,formation_energy_peratom,POSCAR-JVASP-117237.vasp,Ca4RuN4,18,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ru;Ru;N;N;N;N;N;N;N;N,Ca;N;Ru,False,True,False,True,False
JVASP-117238,train,-0.95931,formation_energy_peratom,POSCAR-JVASP-117238.vasp,Ca9Fe2N8,19,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Fe;Fe;N;N;N;N;N;N;N;N,Ca;Fe;N,False,True,False,True,False
JVASP-117239,train,0.13204,formation_energy_peratom,POSCAR-JVASP-117239.vasp,InGeN2,16,In;In;In;In;Ge;Ge;Ge;Ge;N;N;N;N;N;N;N;N,Ge;In;N,False,True,False,True,False
JVASP-117244,train,-0.19247,formation_energy_peratom,POSCAR-JVASP-117244.vasp,VNi2N3,12,V;V;Ni;Ni;Ni;Ni;N;N;N;N;N;N,N;Ni;V,False,True,False,True,False
JVASP-114135,train,0.58072,formation_energy_peratom,POSCAR-JVASP-114135.vasp,CIN,3,C;I;N,C;I;N,False,True,False,True,False
JVASP-114137,train,0.5418,formation_energy_peratom,POSCAR-JVASP-114137.vasp,CIN,3,C;I;N,C;I;N,False,True,False,True,False
JVASP-114138,train,1.69306,formation_energy_peratom,POSCAR-JVASP-114138.vasp,CIN2,4,C;I;N;N,C;I;N,False,True,False,True,False
JVASP-114139,train,0.55643,formation_energy_peratom,POSCAR-JVASP-114139.vasp,CIN,6,C;C;I;I;N;N,C;I;N,False,True,False,True,False
JVASP-111392,train,-1.69086,formation_energy_peratom,POSCAR-JVASP-111392.vasp,Zr4S3N2,9,Zr;Zr;Zr;Zr;S;S;S;N;N,N;S;Zr,False,True,False,True,False
JVASP-112295,train,-0.33474,formation_energy_peratom,POSCAR-JVASP-112295.vasp,LiH2N,16,Li;Li;Li;Li;H;H;H;H;H;H;H;H;N;N;N;N,H;Li;N,False,True,False,True,False
JVASP-117392,train,0.00434,formation_energy_peratom,POSCAR-JVASP-117392.vasp,Na3NiN2,24,Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;Ni;Ni;Ni;Ni;N;N;N;N;N;N;N;N,N;Na;Ni,False,True,False,True,False
JVASP-119224,train,-1.22218,formation_energy_peratom,POSCAR-JVASP-119224.vasp,Ca7HfN6,28,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Hf;Hf;N;N;N;N;N;N;N;N;N;N;N;N,Ca;Hf;N,False,True,False,True,False
JVASP-119225,train,-0.93552,formation_energy_peratom,POSCAR-JVASP-119225.vasp,Al2FeN3,12,Al;Al;Al;Al;Fe;Fe;N;N;N;N;N;N,Al;Fe;N,False,True,False,True,False
JVASP-119226,train,0.15518,formation_energy_peratom,POSCAR-JVASP-119226.vasp,ZnCoN2,16,Zn;Zn;Zn;Zn;Co;Co;Co;Co;N;N;N;N;N;N;N;N,Co;N;Zn,False,True,False,True,False
JVASP-118630,train,0.35646,formation_energy_peratom,POSCAR-JVASP-118630.vasp,ZrAlN,3,Zr;Al;N,Al;N;Zr,False,True,False,True,False
JVASP-119227,train,-0.36601,formation_energy_peratom,POSCAR-JVASP-119227.vasp,Mg3In2N4,18,Mg;Mg;Mg;Mg;Mg;Mg;In;In;In;In;N;N;N;N;N;N;N;N,In;Mg;N,False,True,False,True,False
JVASP-118633,train,0.06522,formation_energy_peratom,POSCAR-JVASP-118633.vasp,AlN3,4,Al;N;N;N,Al;N,False,True,False,True,False
JVASP-119228,train,-0.09361,formation_energy_peratom,POSCAR-JVASP-119228.vasp,Zn3Ga2N4,18,Zn;Zn;Zn;Zn;Zn;Zn;Ga;Ga;Ga;Ga;N;N;N;N;N;N;N;N,Ga;N;Zn,False,True,False,True,False
JVASP-118634,train,-1.46196,formation_energy_peratom,POSCAR-JVASP-118634.vasp,AlN,2,Al;N,Al;N,False,True,False,True,False
JVASP-119229,train,-0.59949,formation_energy_peratom,POSCAR-JVASP-119229.vasp,Ca3Co3N5,22,Ca;Ca;Ca;Ca;Ca;Ca;Co;Co;Co;Co;Co;Co;N;N;N;N;N;N;N;N;N;N,Ca;Co;N,False,True,False,True,False
JVASP-119230,train,-2.12526,formation_energy_peratom,POSCAR-JVASP-119230.vasp,Y4S3N2,18,Y;Y;Y;Y;Y;Y;Y;Y;S;S;S;S;S;S;N;N;N;N,N;S;Y,False,True,False,True,False
JVASP-119231,train,-0.76076,formation_energy_peratom,POSCAR-JVASP-119231.vasp,Mg9Mn2N8,19,Mg;Mg;Mg;Mg;Mg;Mg;Mg;Mg;Mg;Mn;Mn;N;N;N;N;N;N;N;N,Mg;Mn;N,False,True,False,True,False
JVASP-119233,train,0.11401,formation_energy_peratom,POSCAR-JVASP-119233.vasp,Zn8Fe3N8,19,Zn;Zn;Zn;Zn;Zn;Zn;Zn;Zn;Fe;Fe;Fe;N;N;N;N;N;N;N;N,Fe;N;Zn,False,True,False,True,False
JVASP-119234,train,-0.65039,formation_energy_peratom,POSCAR-JVASP-119234.vasp,Ca2CdN2,20,Ca;Ca;Ca;Ca;Ca;Ca;Ca;Ca;Cd;Cd;Cd;Cd;N;N;N;N;N;N;N;N,Ca;Cd;N,False,True,False,True,False
JVASP-119236,train,-0.0079,formation_energy_peratom,POSCAR-JVASP-119236.vasp,CuGe2N3,12,Cu;Cu;Ge;Ge;Ge;Ge;N;N;N;N;N;N,Cu;Ge;N,False,True,False,True,False
JVASP-117733,train,3.62396,formation_energy_peratom,POSCAR-JVASP-117733.vasp,BiN,2,Bi;N,Bi;N,False,True,False,True,False
JVASP-117736,train,0.42929,formation_energy_peratom,POSCAR-JVASP-117736.vasp,BiN2,3,Bi;N;N,Bi;N,False,True,False,True,False
JVASP-117738,train,0.56608,formation_energy_peratom,POSCAR-JVASP-117738.vasp,BiN,4,Bi;Bi;N;N,Bi;N,False,True,False,True,False
JVASP-117739,train,0.60893,formation_energy_peratom,POSCAR-JVASP-117739.vasp,BiN3,4,Bi;N;N;N,Bi;N,False,True,False,True,False
JVASP-115474,train,2.65022,formation_energy_peratom,POSCAR-JVASP-115474.vasp,BBrN,3,B;Br;N,B;Br;N,False,True,False,True,False
JVASP-115477,train,-0.07769,formation_energy_peratom,POSCAR-JVASP-115477.vasp,BBrN,6,B;B;Br;Br;N;N,B;Br;N,False,True,False,True,False
JVASP-115479,train,-0.30014,formation_energy_peratom,POSCAR-JVASP-115479.vasp,BBrN,3,B;Br;N,B;Br;N,False,True,False,True,False
JVASP-118744,train,2.41691,formation_energy_peratom,POSCAR-JVASP-118744.vasp,NCl,2,N;Cl,Cl;N,False,True,False,True,False
JVASP-118771,train,0.4731,formation_energy_peratom,POSCAR-JVASP-118771.vasp,SrTiN,3,Sr;Ti;N,N;Sr;Ti,False,True,False,True,False
JVASP-118772,train,2.55598,formation_energy_peratom,POSCAR-JVASP-118772.vasp,SrTiN,3,Sr;Ti;N,N;Sr;Ti,False,True,False,True,False
JVASP-118773,train,-1.19434,formation_energy_peratom,POSCAR-JVASP-118773.vasp,SrTiN2,4,Sr;Ti;N;N,N;Sr;Ti,False,True,False,True,False
JVASP-117874,train,1.08009,formation_energy_peratom,POSCAR-JVASP-117874.vasp,CNCl,3,C;N;Cl,C;Cl;N,False,True,False,True,False
JVASP-117875,train,0.38745,formation_energy_peratom,POSCAR-JVASP-117875.vasp,CNCl,3,C;N;Cl,C;Cl;N,False,True,False,True,False
JVASP-117907,train,0.0582,formation_energy_peratom,POSCAR-JVASP-117907.vasp,PbCN2,4,Pb;C;N;N,C;N;Pb,False,True,False,True,False
JVASP-115803,train,-0.45975,formation_energy_peratom,POSCAR-JVASP-115803.vasp,CaSi2N2,5,Ca;Si;Si;N;N,Ca;N;Si,False,True,False,True,False
JVASP-115805,train,-0.95739,formation_energy_peratom,POSCAR-JVASP-115805.vasp,CaSiN2,4,Ca;Si;N;N,Ca;N;Si,False,True,False,True,False
JVASP-117909,train,1.04686,formation_energy_peratom,POSCAR-JVASP-117909.vasp,RuCN2,4,Ru;C;N;N,C;N;Ru,False,True,False,True,False
JVASP-115806,train,0.58492,formation_energy_peratom,POSCAR-JVASP-115806.vasp,CaSnN,3,Ca;Sn;N,Ca;N;Sn,False,True,False,True,False
JVASP-115807,train,-0.14826,formation_energy_peratom,POSCAR-JVASP-115807.vasp,CaSnN,3,Ca;Sn;N,Ca;N;Sn,False,True,False,True,False
JVASP-117910,train,0.50571,formation_energy_peratom,POSCAR-JVASP-117910.vasp,RuCN,3,Ru;C;N,C;N;Ru,False,True,False,True,False
JVASP-117913,train,4.2054,formation_energy_peratom,POSCAR-JVASP-117913.vasp,CSN,3,C;S;N,C;N;S,False,True,False,True,False
JVASP-117914,train,0.53598,formation_energy_peratom,POSCAR-JVASP-117914.vasp,CSN,3,C;S;N,C;N;S,False,True,False,True,False
JVASP-117915,train,1.16153,formation_energy_peratom,POSCAR-JVASP-117915.vasp,CSN2,4,C;S;N;N,C;N;S,False,True,False,True,False
JVASP-117917,train,2.24273,formation_energy_peratom,POSCAR-JVASP-117917.vasp,SiCN,3,Si;C;N,C;N;Si,False,True,False,True,False
JVASP-117918,train,1.07929,formation_energy_peratom,POSCAR-JVASP-117918.vasp,SiCN2,4,Si;C;N;N,C;N;Si,False,True,False,True,False
JVASP-118841,train,1.93661,formation_energy_peratom,POSCAR-JVASP-118841.vasp,CaAsN,3,Ca;As;N,As;Ca;N,False,True,False,True,False
JVASP-117920,train,0.37251,formation_energy_peratom,POSCAR-JVASP-117920.vasp,SiCN,3,Si;C;N,C;N;Si,False,True,False,True,False
JVASP-118844,train,-0.21779,formation_energy_peratom,POSCAR-JVASP-118844.vasp,CaAsN2,4,Ca;As;N;N,As;Ca;N,False,True,False,True,False
JVASP-115894,train,0.14017,formation_energy_peratom,POSCAR-JVASP-115894.vasp,ZrNCl,3,Zr;N;Cl,Cl;N;Zr,False,True,False,True,False
JVASP-115896,train,-1.73811,formation_energy_peratom,POSCAR-JVASP-115896.vasp,ZrNCl,6,Zr;Zr;N;N;Cl;Cl,Cl;N;Zr,False,True,False,True,False
JVASP-119300,train,-0.70167,formation_energy_peratom,POSCAR-JVASP-119300.vasp,NiN2F14,17,Ni;N;N;F;F;F;F;F;F;F;F;F;F;F;F;F;F,F;N;Ni,False,True,False,True,False
JVASP-116020,train,0.27683,formation_energy_peratom,POSCAR-JVASP-116020.vasp,LiNF,3,Li;N;F,F;Li;N,False,True,False,True,False
JVASP-116021,train,-1.35025,formation_energy_peratom,POSCAR-JVASP-116021.vasp,Li4NF,6,Li;Li;Li;Li;N;F,F;Li;N,False,True,False,True,False
JVASP-116022,train,0.17559,formation_energy_peratom,POSCAR-JVASP-116022.vasp,LiNF,3,Li;N;F,F;Li;N,False,True,False,True,False
JVASP-116051,train,-0.82543,formation_energy_peratom,POSCAR-JVASP-116051.vasp,TaNF,3,Ta;N;F,F;N;Ta,False,True,False,True,False
JVASP-116053,train,-1.57215,formation_energy_peratom,POSCAR-JVASP-116053.vasp,TaNF2,4,Ta;N;F;F,F;N;Ta,False,True,False,True,False
