jid,split,target,target_key_used,filename,formula,n_atoms,elements,unique_elements,has_O,has_N,is_oxide,is_nitride,is_oxynitride
JVASP-114351,train,-1.35589,formation_energy_peratom,POSCAR-JVASP-114351.vasp,NaMgO,3,Na;Mg;O,Mg;Na;O,True,False,True,False,False
JVASP-111506,train,-0.94429,formation_energy_peratom,POSCAR-JVASP-111506.vasp,MnCuO4,12,Mn;Mn;Cu;Cu;O;O;O;O;O;O;O;O,Cu;Mn;O,True,False,True,False,False
JVASP-116032,train,2.11098,formation_energy_peratom,POSCAR-JVASP-116032.vasp,NOF,3,N;O;F,F;N;O,True,True,True,False,True
JVASP-114352,train,-0.51278,formation_energy_peratom,POSCAR-JVASP-114352.vasp,NaMgO,3,Na;Mg;O,Mg;Na;O,True,False,True,False,False
JVASP-114353,train,-0.44993,formation_energy_peratom,POSCAR-JVASP-114353.vasp,NaMgO,3,Na;Mg;O,Mg;Na;O,True,False,True,False,False
JVASP-114355,train,0.00466,formation_energy_peratom,POSCAR-JVASP-114355.vasp,AlPO,3,Al;P;O,Al;O;P,True,False,True,False,False
JVASP-114370,train,2.16714,formation_energy_peratom,POSCAR-JVASP-114370.vasp,PdSeO,3,Pd;Se;O,O;Pd;Se,True,False,True,False,False
JVASP-116064,train,-0.15333,formation_energy_peratom,POSCAR-JVASP-116064.vasp,YOF,3,Y;O;F,F;O;Y,True,False,True,False,False
JVASP-116065,train,-2.93025,formation_energy_peratom,POSCAR-JVASP-116065.vasp,YOF,3,Y;O;F,F;O;Y,True,False,True,False,False
JVASP-114372,train,0.01671,formation_energy_peratom,POSCAR-JVASP-114372.vasp,SrPdO,3,Sr;Pd;O,O;Pd;Sr,True,False,True,False,False
JVASP-116068,train,-4.15567,formation_energy_peratom,POSCAR-JVASP-116068.vasp,YOF,6,Y;Y;O;O;F;F,F;O;Y,True,False,True,False,False
JVASP-114375,train,-3.47172,formation_energy_peratom,POSCAR-JVASP-114375.vasp,Y2SO2,5,Y;Y;S;O;O,O;S;Y,True,False,True,False,False
JVASP-116069,train,-4.14773,formation_energy_peratom,POSCAR-JVASP-116069.vasp,YOF,6,Y;Y;O;O;F;F,F;O;Y,True,False,True,False,False
JVASP-114376,train,-1.07571,formation_energy_peratom,POSCAR-JVASP-114376.vasp,YSO,3,Y;S;O,O;S;Y,True,False,True,False,False
JVASP-114379,train,-0.12046,formation_energy_peratom,POSCAR-JVASP-114379.vasp,YSO,3,Y;S;O,O;S;Y,True,False,True,False,False
JVASP-116070,train,-3.3637,formation_energy_peratom,POSCAR-JVASP-116070.vasp,Y2O3F,6,Y;Y;O;O;O;F,F;O;Y,True,False,True,False,False
JVASP-114382,train,1.31668,formation_energy_peratom,POSCAR-JVASP-114382.vasp,ZnSO,3,Zn;S;O,O;S;Zn,True,False,True,False,False
JVASP-116073,train,-0.00103,formation_energy_peratom,POSCAR-JVASP-116073.vasp,OF2,3,O;F;F,F;O,True,False,True,False,False
JVASP-112480,train,-1.65671,formation_energy_peratom,POSCAR-JVASP-112480.vasp,NaCo2Mo2O10,15,Na;Co;Co;Mo;Mo;O;O;O;O;O;O;O;O;O;O,Co;Mo;Na;O,True,False,True,False,False
JVASP-114384,train,-0.27292,formation_energy_peratom,POSCAR-JVASP-114384.vasp,ZnSO,3,Zn;S;O,O;S;Zn,True,False,True,False,False
JVASP-114385,train,-0.75903,formation_energy_peratom,POSCAR-JVASP-114385.vasp,Zn2SO2,5,Zn;Zn;S;O;O,O;S;Zn,True,False,True,False,False
JVASP-114393,train,-0.99717,formation_energy_peratom,POSCAR-JVASP-114393.vasp,ZnSnO4,6,Zn;Sn;O;O;O;O,O;Sn;Zn,True,False,True,False,False
JVASP-114394,train,-0.31059,formation_energy_peratom,POSCAR-JVASP-114394.vasp,ZnSnO,3,Zn;Sn;O,O;Sn;Zn,True,False,True,False,False
JVASP-111592,train,-1.62127,formation_energy_peratom,POSCAR-JVASP-111592.vasp,BeCo2O4,28,Be;Be;Be;Be;Co;Co;Co;Co;Co;Co;Co;Co;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Be;Co;O,True,False,True,False,False
JVASP-114396,train,-0.50746,formation_energy_peratom,POSCAR-JVASP-114396.vasp,SrTaO,3,Sr;Ta;O,O;Sr;Ta,True,False,True,False,False
JVASP-112486,train,-2.38202,formation_energy_peratom,POSCAR-JVASP-112486.vasp,V2O5,14,V;V;V;V;O;O;O;O;O;O;O;O;O;O,O;V,True,False,True,False,False
JVASP-114397,train,2.42541,formation_energy_peratom,POSCAR-JVASP-114397.vasp,SrTaO,3,Sr;Ta;O,O;Sr;Ta,True,False,True,False,False
JVASP-116101,train,-1.24367,formation_energy_peratom,POSCAR-JVASP-116101.vasp,AlCdO4,6,Al;Cd;O;O;O;O,Al;Cd;O,True,False,True,False,False
JVASP-114399,train,-3.1393,formation_energy_peratom,POSCAR-JVASP-114399.vasp,SrTaO3,5,Sr;Ta;O;O;O,O;Sr;Ta,True,False,True,False,False
JVASP-114400,train,-2.04072,formation_energy_peratom,POSCAR-JVASP-114400.vasp,SrTaO2,4,Sr;Ta;O;O,O;Sr;Ta,True,False,True,False,False
JVASP-116102,train,-1.79806,formation_energy_peratom,POSCAR-JVASP-116102.vasp,AlCdO2,4,Al;Cd;O;O,Al;Cd;O,True,False,True,False,False
JVASP-116103,train,0.71255,formation_energy_peratom,POSCAR-JVASP-116103.vasp,AlCdO,3,Al;Cd;O,Al;Cd;O,True,False,True,False,False
JVASP-116114,train,-1.94106,formation_energy_peratom,POSCAR-JVASP-116114.vasp,AlCrO2,4,Al;Cr;O;O,Al;Cr;O,True,False,True,False,False
JVASP-114405,train,-3.04884,formation_energy_peratom,POSCAR-JVASP-114405.vasp,YZrO3,5,Y;Zr;O;O;O,O;Y;Zr,True,False,True,False,False
JVASP-114410,train,-1.97328,formation_energy_peratom,POSCAR-JVASP-114410.vasp,ZrZnO2,4,Zr;Zn;O;O,O;Zn;Zr,True,False,True,False,False
JVASP-114411,train,-1.93884,formation_energy_peratom,POSCAR-JVASP-114411.vasp,ZrZnO4,6,Zr;Zn;O;O;O;O,O;Zn;Zr,True,False,True,False,False
JVASP-111635,train,-1.81094,formation_energy_peratom,POSCAR-JVASP-111635.vasp,Ba4Pd3BrO6,14,Ba;Ba;Ba;Ba;Pd;Pd;Pd;Br;O;O;O;O;O;O,Ba;Br;O;Pd,True,False,True,False,False
JVASP-116124,train,-1.61757,formation_energy_peratom,POSCAR-JVASP-116124.vasp,LiHO,6,Li;Li;H;H;O;O,H;Li;O,True,False,True,False,False
JVASP-116126,train,-1.42641,formation_energy_peratom,POSCAR-JVASP-116126.vasp,LiHO,3,Li;H;O,H;Li;O,True,False,True,False,False
JVASP-116127,train,-1.60561,formation_energy_peratom,POSCAR-JVASP-116127.vasp,LiHO,6,Li;Li;H;H;O;O,H;Li;O,True,False,True,False,False
JVASP-112498,train,-1.89511,formation_energy_peratom,POSCAR-JVASP-112498.vasp,Ba4Cu3ReO12,20,Ba;Ba;Ba;Ba;Cu;Cu;Cu;Re;O;O;O;O;O;O;O;O;O;O;O;O,Ba;Cu;O;Re,True,False,True,False,False
JVASP-111656,train,-1.26491,formation_energy_peratom,POSCAR-JVASP-111656.vasp,MnTeO3,20,Mn;Mn;Mn;Mn;Te;Te;Te;Te;O;O;O;O;O;O;O;O;O;O;O;O,Mn;O;Te,True,False,True,False,False
JVASP-116129,train,-1.66638,formation_energy_peratom,POSCAR-JVASP-116129.vasp,LiHO,6,Li;Li;H;H;O;O,H;Li;O,True,False,True,False,False
JVASP-111660,train,-3.67376,formation_energy_peratom,POSCAR-JVASP-111660.vasp,Er2Zr2O7,11,Er;Er;Zr;Zr;O;O;O;O;O;O;O,Er;O;Zr,True,False,True,False,False
JVASP-111666,train,-1.99229,formation_energy_peratom,POSCAR-JVASP-111666.vasp,K2MgMo2H4O10,19,K;K;Mg;Mo;Mo;H;H;H;H;O;O;O;O;O;O;O;O;O;O,H;K;Mg;Mo;O,True,False,True,False,False
JVASP-112500,train,-1.77453,formation_energy_peratom,POSCAR-JVASP-112500.vasp,Li4MnCo3O8,16,Li;Li;Li;Li;Mn;Co;Co;Co;O;O;O;O;O;O;O;O,Co;Li;Mn;O,True,False,True,False,False
JVASP-114425,train,-1.39158,formation_energy_peratom,POSCAR-JVASP-114425.vasp,AsOF,6,As;As;O;O;F;F,As;F;O,True,False,True,False,False
JVASP-111667,train,-3.05026,formation_energy_peratom,POSCAR-JVASP-111667.vasp,Ca3V2O8,13,Ca;Ca;Ca;V;V;O;O;O;O;O;O;O;O,Ca;O;V,True,False,True,False,False
JVASP-112501,train,-1.94012,formation_energy_peratom,POSCAR-JVASP-112501.vasp,Li4Mn3CoO8,16,Li;Li;Li;Li;Mn;Mn;Mn;Co;O;O;O;O;O;O;O;O,Co;Li;Mn;O,True,False,True,False,False
JVASP-111675,train,-1.31643,formation_energy_peratom,POSCAR-JVASP-111675.vasp,InAsH2O5,18,In;In;As;As;H;H;H;H;O;O;O;O;O;O;O;O;O;O,As;H;In;O,True,False,True,False,False
JVASP-112502,train,-1.62376,formation_energy_peratom,POSCAR-JVASP-112502.vasp,Li3Co2O5,20,Li;Li;Li;Li;Li;Li;Co;Co;Co;Co;O;O;O;O;O;O;O;O;O;O,Co;Li;O,True,False,True,False,False
JVASP-112503,train,-2.06178,formation_energy_peratom,POSCAR-JVASP-112503.vasp,Li4Mn3O7,28,Li;Li;Li;Li;Li;Li;Li;Li;Mn;Mn;Mn;Mn;Mn;Mn;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Li;Mn;O,True,False,True,False,False
JVASP-111677,train,-2.75329,formation_energy_peratom,POSCAR-JVASP-111677.vasp,Rb2AlOF5,18,Rb;Rb;Rb;Rb;Al;Al;O;O;F;F;F;F;F;F;F;F;F;F,Al;F;O;Rb,True,False,True,False,False
JVASP-112505,train,-1.87651,formation_energy_peratom,POSCAR-JVASP-112505.vasp,Li4MnCo2O7,28,Li;Li;Li;Li;Li;Li;Li;Li;Mn;Mn;Co;Co;Co;Co;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Co;Li;Mn;O,True,False,True,False,False
JVASP-111683,train,-1.17068,formation_energy_peratom,POSCAR-JVASP-111683.vasp,K2Se2O7,22,K;K;K;K;Se;Se;Se;Se;O;O;O;O;O;O;O;O;O;O;O;O;O;O,K;O;Se,True,False,True,False,False
JVASP-112510,train,-1.74824,formation_energy_peratom,POSCAR-JVASP-112510.vasp,LiMnCoO4,14,Li;Li;Mn;Mn;Co;Co;O;O;O;O;O;O;O;O,Co;Li;Mn;O,True,False,True,False,False
JVASP-114443,train,-0.85088,formation_energy_peratom,POSCAR-JVASP-114443.vasp,NiAsO4,6,Ni;As;O;O;O;O,As;Ni;O,True,False,True,False,False
JVASP-112511,train,-1.77207,formation_energy_peratom,POSCAR-JVASP-112511.vasp,LiVC2O6,30,Li;Li;Li;V;V;V;C;C;C;C;C;C;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,C;Li;O;V,True,False,True,False,False
JVASP-112512,train,-2.07648,formation_energy_peratom,POSCAR-JVASP-112512.vasp,Li4Mn3CrO8,16,Li;Li;Li;Li;Mn;Mn;Mn;Cr;O;O;O;O;O;O;O;O,Cr;Li;Mn;O,True,False,True,False,False
JVASP-114446,train,-1.17374,formation_energy_peratom,POSCAR-JVASP-114446.vasp,BaAuO2,4,Ba;Au;O;O,Au;Ba;O,True,False,True,False,False
JVASP-111691,train,-3.14131,formation_energy_peratom,POSCAR-JVASP-111691.vasp,LaPO4,24,La;La;La;La;P;P;P;P;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,La;O;P,True,False,True,False,False
JVASP-114447,train,-0.15467,formation_energy_peratom,POSCAR-JVASP-114447.vasp,BaAuO,3,Ba;Au;O,Au;Ba;O,True,False,True,False,False
JVASP-112513,train,-1.79559,formation_energy_peratom,POSCAR-JVASP-112513.vasp,Li2FeBAsO7,24,Li;Li;Li;Li;Fe;Fe;B;B;As;As;O;O;O;O;O;O;O;O;O;O;O;O;O;O,As;B;Fe;Li;O,True,False,True,False,False
JVASP-114449,train,-0.40367,formation_energy_peratom,POSCAR-JVASP-114449.vasp,BaAuO,3,Ba;Au;O,Au;Ba;O,True,False,True,False,False
JVASP-114450,train,-2.05673,formation_energy_peratom,POSCAR-JVASP-114450.vasp,Ba2AuO3,6,Ba;Ba;Au;O;O;O,Au;Ba;O,True,False,True,False,False
JVASP-112514,train,-2.83023,formation_energy_peratom,POSCAR-JVASP-112514.vasp,Li2CeO3,12,Li;Li;Li;Li;Ce;Ce;O;O;O;O;O;O,Ce;Li;O,True,False,True,False,False
JVASP-112516,train,-0.7355,formation_energy_peratom,POSCAR-JVASP-112516.vasp,DyBr3O6,20,Dy;Dy;Br;Br;Br;Br;Br;Br;O;O;O;O;O;O;O;O;O;O;O;O,Br;Dy;O,True,False,True,False,False
JVASP-111709,train,-2.49976,formation_energy_peratom,POSCAR-JVASP-111709.vasp,SrMnO3,30,Sr;Sr;Sr;Sr;Sr;Sr;Mn;Mn;Mn;Mn;Mn;Mn;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Mn;O;Sr,True,False,True,False,False
JVASP-116190,train,-1.42948,formation_energy_peratom,POSCAR-JVASP-116190.vasp,Na3IO,5,Na;Na;Na;I;O,I;Na;O,True,False,True,False,False
JVASP-116191,train,-0.37969,formation_energy_peratom,POSCAR-JVASP-116191.vasp,NaIO3,5,Na;I;O;O;O,I;Na;O,True,False,True,False,False
JVASP-111717,train,-2.51641,formation_energy_peratom,POSCAR-JVASP-111717.vasp,MgAl2P2O10,30,Mg;Mg;Al;Al;Al;Al;P;P;P;P;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Al;Mg;O;P,True,False,True,False,False
JVASP-111724,train,-2.78655,formation_energy_peratom,POSCAR-JVASP-111724.vasp,YbTiClO3,12,Yb;Yb;Ti;Ti;Cl;Cl;O;O;O;O;O;O,Cl;O;Ti;Yb,True,False,True,False,False
JVASP-111725,train,-2.01009,formation_energy_peratom,POSCAR-JVASP-111725.vasp,V2Fe2PbO8F2,15,V;V;Fe;Fe;Pb;O;O;O;O;O;O;O;O;F;F,F;Fe;O;Pb;V,True,False,True,False,False
JVASP-112526,train,-2.62837,formation_energy_peratom,POSCAR-JVASP-112526.vasp,K2TiO2F4,18,K;K;K;K;Ti;Ti;O;O;O;O;F;F;F;F;F;F;F;F,F;K;O;Ti,True,False,True,False,False
JVASP-111736,train,-1.22072,formation_energy_peratom,POSCAR-JVASP-111736.vasp,YbNaPd6O8,16,Yb;Na;Pd;Pd;Pd;Pd;Pd;Pd;O;O;O;O;O;O;O;O,Na;O;Pd;Yb,True,False,True,False,False
JVASP-112529,train,-1.55524,formation_energy_peratom,POSCAR-JVASP-112529.vasp,TmFe4Cu3O12,20,Tm;Fe;Fe;Fe;Fe;Cu;Cu;Cu;O;O;O;O;O;O;O;O;O;O;O;O,Cu;Fe;O;Tm,True,False,True,False,False
JVASP-111738,train,-3.11914,formation_energy_peratom,POSCAR-JVASP-111738.vasp,Lu2Be2GeO7,24,Lu;Lu;Lu;Lu;Be;Be;Be;Be;Ge;Ge;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Be;Ge;Lu;O,True,False,True,False,False
JVASP-112533,train,-1.81729,formation_energy_peratom,POSCAR-JVASP-112533.vasp,Yb2CoTe2S2O14,21,Yb;Yb;Co;Te;Te;S;S;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Co;O;S;Te;Yb,True,False,True,False,False
JVASP-111747,train,-3.22264,formation_energy_peratom,POSCAR-JVASP-111747.vasp,Er3SbO7,22,Er;Er;Er;Er;Er;Er;Sb;Sb;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Er;O;Sb,True,False,True,False,False
JVASP-116227,train,-2.87699,formation_energy_peratom,POSCAR-JVASP-116227.vasp,NaLaO2,4,Na;La;O;O,La;Na;O,True,False,True,False,False
JVASP-116228,train,-2.13496,formation_energy_peratom,POSCAR-JVASP-116228.vasp,Na2LaO2,5,Na;Na;La;O;O,La;Na;O,True,False,True,False,False
JVASP-112535,train,-1.40715,formation_energy_peratom,POSCAR-JVASP-112535.vasp,Rb2S2NO6,22,Rb;Rb;Rb;Rb;S;S;S;S;N;N;O;O;O;O;O;O;O;O;O;O;O;O,N;O;Rb;S,True,True,True,False,True
JVASP-111757,train,-1.30475,formation_energy_peratom,POSCAR-JVASP-111757.vasp,Yb4Sc4Sb4O,13,Yb;Yb;Yb;Yb;Sc;Sc;Sc;Sc;Sb;Sb;Sb;Sb;O,O;Sb;Sc;Yb,True,False,True,False,False
JVASP-111759,train,-3.96076,formation_energy_peratom,POSCAR-JVASP-111759.vasp,Y3SOF5,20,Y;Y;Y;Y;Y;Y;S;S;O;O;F;F;F;F;F;F;F;F;F;F,F;O;S;Y,True,False,True,False,False
JVASP-111761,train,-3.18748,formation_energy_peratom,POSCAR-JVASP-111761.vasp,Y4GeO8F2,15,Y;Y;Y;Y;Ge;O;O;O;O;O;O;O;O;F;F,F;Ge;O;Y,True,False,True,False,False
JVASP-111770,train,-2.90518,formation_energy_peratom,POSCAR-JVASP-111770.vasp,ThNb4O12,17,Th;Nb;Nb;Nb;Nb;O;O;O;O;O;O;O;O;O;O;O;O,Nb;O;Th,True,False,True,False,False
JVASP-111774,train,-3.41332,formation_energy_peratom,POSCAR-JVASP-111774.vasp,SrPrAl3O7,24,Sr;Sr;Pr;Pr;Al;Al;Al;Al;Al;Al;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Al;O;Pr;Sr,True,False,True,False,False
JVASP-114493,train,-0.75823,formation_energy_peratom,POSCAR-JVASP-114493.vasp,CrBO2,4,Cr;B;O;O,B;Cr;O,True,False,True,False,False
JVASP-112554,train,-2.9682,formation_energy_peratom,POSCAR-JVASP-112554.vasp,NaCaBe2B2O6F,26,Na;Na;Ca;Ca;Be;Be;Be;Be;B;B;B;B;O;O;O;O;O;O;O;O;O;O;O;O;F;F,B;Be;Ca;F;Na;O,True,False,True,False,False
JVASP-114494,train,-2.05345,formation_energy_peratom,POSCAR-JVASP-114494.vasp,CrBO4,6,Cr;B;O;O;O;O,B;Cr;O,True,False,True,False,False
JVASP-116257,train,-2.38215,formation_energy_peratom,POSCAR-JVASP-116257.vasp,MgAlO2,4,Mg;Al;O;O,Al;Mg;O,True,False,True,False,False
JVASP-111791,train,-1.87012,formation_energy_peratom,POSCAR-JVASP-111791.vasp,NdCoSbPbO6,20,Nd;Nd;Co;Co;Sb;Sb;Pb;Pb;O;O;O;O;O;O;O;O;O;O;O;O,Co;Nd;O;Pb;Sb,True,False,True,False,False
JVASP-112556,train,-2.25743,formation_energy_peratom,POSCAR-JVASP-112556.vasp,NaCd2Si3O9,30,Na;Na;Cd;Cd;Cd;Cd;Si;Si;Si;Si;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Cd;Na;O;Si,True,False,True,False,False
JVASP-114501,train,-2.44889,formation_energy_peratom,POSCAR-JVASP-114501.vasp,LaBO3,5,La;B;O;O;O,B;La;O,True,False,True,False,False
JVASP-116259,train,-2.28522,formation_energy_peratom,POSCAR-JVASP-116259.vasp,MgAlO2,4,Mg;Al;O;O,Al;Mg;O,True,False,True,False,False
JVASP-114502,train,-1.97421,formation_energy_peratom,POSCAR-JVASP-114502.vasp,LaBO2,4,La;B;O;O,B;La;O,True,False,True,False,False
JVASP-114505,train,-2.22741,formation_energy_peratom,POSCAR-JVASP-114505.vasp,Sr2BO3,6,Sr;Sr;B;O;O;O,B;O;Sr,True,False,True,False,False
JVASP-111796,train,-3.34195,formation_energy_peratom,POSCAR-JVASP-111796.vasp,NaSr2LaTi4O12,20,Na;Sr;Sr;La;Ti;Ti;Ti;Ti;O;O;O;O;O;O;O;O;O;O;O;O,La;Na;O;Sr;Ti,True,False,True,False,False
JVASP-114508,train,-2.13057,formation_energy_peratom,POSCAR-JVASP-114508.vasp,TaBO4,6,Ta;B;O;O;O;O,B;O;Ta,True,False,True,False,False
JVASP-114510,train,-1.95362,formation_energy_peratom,POSCAR-JVASP-114510.vasp,TiBO4,6,Ti;B;O;O;O;O,B;O;Ti,True,False,True,False,False
JVASP-114513,train,-1.99641,formation_energy_peratom,POSCAR-JVASP-114513.vasp,TiBO4,6,Ti;B;O;O;O;O,B;O;Ti,True,False,True,False,False
JVASP-114518,train,-2.4367,formation_energy_peratom,POSCAR-JVASP-114518.vasp,VBO4,6,V;B;O;O;O;O,B;O;V,True,False,True,False,False
JVASP-114520,train,-1.85261,formation_energy_peratom,POSCAR-JVASP-114520.vasp,YBO2,4,Y;B;O;O,B;O;Y,True,False,True,False,False
JVASP-114521,train,-0.93558,formation_energy_peratom,POSCAR-JVASP-114521.vasp,YBO,3,Y;B;O,B;O;Y,True,False,True,False,False
JVASP-114523,train,-2.23057,formation_energy_peratom,POSCAR-JVASP-114523.vasp,YBO4,6,Y;B;O;O;O;O,B;O;Y,True,False,True,False,False
JVASP-112574,train,-3.40306,formation_energy_peratom,POSCAR-JVASP-112574.vasp,Sm2Be2SiO7,24,Sm;Sm;Sm;Sm;Be;Be;Be;Be;Si;Si;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Be;O;Si;Sm,True,False,True,False,False
JVASP-112575,train,-3.00489,formation_energy_peratom,POSCAR-JVASP-112575.vasp,Sm2Ta2O9,26,Sm;Sm;Sm;Sm;Ta;Ta;Ta;Ta;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,O;Sm;Ta,True,False,True,False,False
JVASP-112583,train,-2.0145,formation_energy_peratom,POSCAR-JVASP-112583.vasp,LiErS2O8,24,Li;Li;Er;Er;S;S;S;S;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Er;Li;O;S,True,False,True,False,False
JVASP-111861,train,-2.58734,formation_energy_peratom,POSCAR-JVASP-111861.vasp,MgSi2SnO6,20,Mg;Mg;Si;Si;Si;Si;Sn;Sn;O;O;O;O;O;O;O;O;O;O;O;O,Mg;O;Si;Sn,True,False,True,False,False
JVASP-112591,train,-2.73201,formation_energy_peratom,POSCAR-JVASP-112591.vasp,Ho2MnNiO6,20,Ho;Ho;Ho;Ho;Mn;Mn;Ni;Ni;O;O;O;O;O;O;O;O;O;O;O;O,Ho;Mn;Ni;O,True,False,True,False,False
JVASP-111869,train,-2.26089,formation_energy_peratom,POSCAR-JVASP-111869.vasp,Li2V3CoO8,28,Li;Li;Li;Li;V;V;V;V;V;V;Co;Co;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Co;Li;O;V,True,False,True,False,False
JVASP-116319,train,-0.11739,formation_energy_peratom,POSCAR-JVASP-116319.vasp,MgTeO,3,Mg;Te;O,Mg;O;Te,True,False,True,False,False
JVASP-116320,train,-0.55325,formation_energy_peratom,POSCAR-JVASP-116320.vasp,MgTeO,3,Mg;Te;O,Mg;O;Te,True,False,True,False,False
JVASP-111874,train,-1.25621,formation_energy_peratom,POSCAR-JVASP-111874.vasp,BaFe2S2O,12,Ba;Ba;Fe;Fe;Fe;Fe;S;S;S;S;O;O,Ba;Fe;O;S,True,False,True,False,False
JVASP-111881,train,-2.68244,formation_energy_peratom,POSCAR-JVASP-111881.vasp,Sr3NbCoO7,12,Sr;Sr;Sr;Nb;Co;O;O;O;O;O;O;O,Co;Nb;O;Sr,True,False,True,False,False
JVASP-111885,train,-1.6199,formation_energy_peratom,POSCAR-JVASP-111885.vasp,Co2OF3,12,Co;Co;Co;Co;O;O;F;F;F;F;F;F,Co;F;O,True,False,True,False,False
JVASP-116323,train,-2.74409,formation_energy_peratom,POSCAR-JVASP-116323.vasp,MgTiO3,5,Mg;Ti;O;O;O,Mg;O;Ti,True,False,True,False,False
JVASP-112600,train,-3.38427,formation_energy_peratom,POSCAR-JVASP-112600.vasp,CaYBO4,28,Ca;Ca;Ca;Ca;Y;Y;Y;Y;B;B;B;B;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,B;Ca;O;Y,True,False,True,False,False
JVASP-111891,train,-2.00476,formation_energy_peratom,POSCAR-JVASP-111891.vasp,Li8CoO5F,30,Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Li;Co;Co;O;O;O;O;O;O;O;O;O;O;F;F,Co;F;Li;O,True,False,True,False,False
JVASP-112601,train,-2.97683,formation_energy_peratom,POSCAR-JVASP-112601.vasp,CaAlSiO5,16,Ca;Ca;Al;Al;Si;Si;O;O;O;O;O;O;O;O;O;O,Al;Ca;O;Si,True,False,True,False,False
JVASP-116328,train,-2.3745,formation_energy_peratom,POSCAR-JVASP-116328.vasp,MgVO3,5,Mg;V;O;O;O,Mg;O;V,True,False,True,False,False
JVASP-116329,train,-0.60681,formation_energy_peratom,POSCAR-JVASP-116329.vasp,MgVO,3,Mg;V;O,Mg;O;V,True,False,True,False,False
JVASP-112602,train,-2.25841,formation_energy_peratom,POSCAR-JVASP-112602.vasp,Ca3Ga3Ge3O14,23,Ca;Ca;Ca;Ga;Ga;Ga;Ge;Ge;Ge;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Ca;Ga;Ge;O,True,False,True,False,False
JVASP-114575,train,-0.63119,formation_energy_peratom,POSCAR-JVASP-114575.vasp,BaIO,3,Ba;I;O,Ba;I;O,True,False,True,False,False
JVASP-111896,train,-1.89478,formation_energy_peratom,POSCAR-JVASP-111896.vasp,Li2TiCo3O8,28,Li;Li;Li;Li;Ti;Ti;Co;Co;Co;Co;Co;Co;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Co;Li;O;Ti,True,False,True,False,False
JVASP-114578,train,-1.47496,formation_energy_peratom,POSCAR-JVASP-114578.vasp,BaO3,4,Ba;O;O;O,Ba;O,True,False,True,False,False
JVASP-111904,train,-1.65958,formation_energy_peratom,POSCAR-JVASP-111904.vasp,Cr4AgBiO14,20,Cr;Cr;Cr;Cr;Ag;Bi;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Ag;Bi;Cr;O,True,False,True,False,False
JVASP-112604,train,-2.77798,formation_energy_peratom,POSCAR-JVASP-112604.vasp,Ca2Al3O8,26,Ca;Ca;Ca;Ca;Al;Al;Al;Al;Al;Al;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Al;Ca;O,True,False,True,False,False
JVASP-111911,train,-2.4866,formation_energy_peratom,POSCAR-JVASP-111911.vasp,BaMoP2O8,12,Ba;Mo;P;P;O;O;O;O;O;O;O;O,Ba;Mo;O;P,True,False,True,False,False
JVASP-111917,train,-2.0508,formation_energy_peratom,POSCAR-JVASP-111917.vasp,Li2Mn3CrO8,28,Li;Li;Li;Li;Mn;Mn;Mn;Mn;Mn;Mn;Cr;Cr;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O,Cr;Li;Mn;O,True,False,True,False,False
JVASP-116358,train,0.03719,formation_energy_peratom,POSCAR-JVASP-116358.vasp,NaOsO,3,Na;Os;O,Na;O;Os,True,False,True,False,False
JVASP-116360,train,-0.74979,formation_energy_peratom,POSCAR-JVASP-116360.vasp,NaPO,3,Na;P;O,Na;O;P,True,False,True,False,False
JVASP-111923,train,-1.97985,formation_energy_peratom,POSCAR-JVASP-111923.vasp,Li2Ni3OF6,24,Li;Li;Li;Li;Ni;Ni;Ni;Ni;Ni;Ni;O;O;F;F;F;F;F;F;F;F;F;F;F;F,F;Li;Ni;O,True,False,True,False,False
