property,property_label,method,embedding_dimension,correlation,abs_correlation,max_abs_permutation_p_value,n_elements,multiple_comparison_scope,missing_policy
valence_electrons,Valence electrons,spearman,88,0.4970811201507525,0.4970811201507525,0.0011997600479904018,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,89,0.027837293819000495,0.027837293819000495,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,90,-0.07584841060379435,0.07584841060379435,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,91,0.07263280415084067,0.07263280415084067,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,92,0.05156706114700176,0.05156706114700176,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,93,-0.03805916688660144,0.03805916688660144,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,94,0.19484932094302918,0.19484932094302918,0.9988002399520096,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,95,0.2786545971493878,0.2786545971493878,0.7576484703059388,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,96,0.34492660313416673,0.34492660313416673,0.2483503299340132,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,97,-0.010127986747806673,0.010127986747806673,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,98,-0.03741369843801585,0.03741369843801585,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,99,0.14041872704230224,0.14041872704230224,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,100,0.3559347741300447,0.3559347741300447,0.1913617276544691,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,101,-0.1104924626078793,0.1104924626078793,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,102,0.00010562210976855163,0.00010562210976855163,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,103,-0.07502690530559451,0.07502690530559451,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,104,0.1951779230623091,0.1951779230623091,0.9988002399520096,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,105,0.18009743294535482,0.18009743294535482,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,106,0.301058220210295,0.301058220210295,0.5796840631873625,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,107,-0.37689489502411505,0.37689489502411505,0.10777844431113777,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,108,0.006196497106421696,0.006196497106421696,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,109,-0.024304821036741156,0.024304821036741156,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,110,0.014787095367597229,0.014787095367597229,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,111,-0.3837485963690966,0.3837485963690966,0.08498300339932013,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,112,-0.2239306084993037,0.2239306084993037,0.9832033593281344,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,113,0.0302548665537029,0.0302548665537029,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,114,-0.11835544189064923,0.11835544189064923,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,115,-0.20376852132348466,0.20376852132348466,0.9968006398720256,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,116,0.3119255617264815,0.3119255617264815,0.4877024595080984,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,117,-0.19582339151089473,0.19582339151089473,0.9988002399520096,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,118,0.031217201331594148,0.031217201331594148,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,119,-0.4594913848631224,0.4594913848631224,0.004799040191961607,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,120,-0.1262066853834449,0.1262066853834449,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,121,0.16234118271426384,0.16234118271426384,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,122,-0.044584266112303074,0.044584266112303074,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,123,-0.44450478106596236,0.44450478106596236,0.008998200359928014,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,124,0.043234650265260466,0.043234650265260466,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,125,-0.030114037074011495,0.030114037074011495,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,126,0.22009300517771305,0.22009300517771305,0.9860027994401119,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,127,0.11082106472715923,0.11082106472715923,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,128,-0.18264409936977435,0.18264409936977435,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,129,0.07966254234543649,0.07966254234543649,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,130,0.013636987950117443,0.013636987950117443,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,131,0.07706893276111984,0.07706893276111984,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,132,-0.059969886768588755,0.059969886768588755,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,133,0.03546555730228478,0.03546555730228478,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,134,-0.007956865602564223,0.007956865602564223,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,135,-0.31892009255115455,0.31892009255115455,0.43331333733253347,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,136,0.3541391982639793,0.3541391982639793,0.2001599680063987,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,137,0.07956865602564223,0.07956865602564223,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,138,-0.08269037615880163,0.08269037615880163,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,139,-0.10782843828371692,0.10782843828371692,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,140,-0.16170745005565254,0.16170745005565254,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,141,-0.28041496564553026,0.28041496564553026,0.743251349730054,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,142,-0.009060029860146873,0.009060029860146873,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,143,0.047999380994819575,0.047999380994819575,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,144,0.02655809271180359,0.02655809271180359,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,145,0.05578020974776954,0.05578020974776954,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,146,-0.32626669707505596,0.32626669707505596,0.3767246550689862,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,147,-0.023659352588155567,0.023659352588155567,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,148,0.2472261515982565,0.2472261515982565,0.9332133573285343,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,149,-0.1255729527248336,0.1255729527248336,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,150,-0.23865902491702953,0.23865902491702953,0.9590081983603279,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,151,0.3420513345904673,0.3420513345904673,0.26774645070985803,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,152,0.12968047921583284,0.12968047921583284,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,153,-0.07623569167294571,0.07623569167294571,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,154,-0.14301233662661889,0.14301233662661889,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,155,-0.05156706114700176,0.05156706114700176,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,156,-0.173149845280579,0.173149845280579,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,157,-0.021417816703067413,0.021417816703067413,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,158,0.34042005978404194,0.34042005978404194,0.27854429114177165,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,159,-0.3775051561027778,0.3775051561027778,0.10617876424715057,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,160,-0.24168685873039467,0.24168685873039467,0.9500099980003999,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,161,-0.04303514183569765,0.04303514183569765,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,162,0.36376254604289177,0.36376254604289177,0.15236952609478105,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,163,0.030207923393805767,0.030207923393805767,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,164,0.1910469249913613,0.1910469249913613,0.9992001599680064,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,165,0.1410172523309907,0.1410172523309907,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,166,0.06426518589917651,0.06426518589917651,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,167,-0.030524789723111415,0.030524789723111415,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,168,-0.21720600084403927,0.21720600084403927,0.9884023195360928,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,169,0.1303963624042641,0.1303963624042641,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,170,-0.1336237046471921,0.1336237046471921,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,171,0.31780519250359757,0.31780519250359757,0.4449110177964407,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,172,-0.035688537311796165,0.035688537311796165,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,173,-0.05578020974776954,0.05578020974776954,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,174,0.30314719082571745,0.30314719082571745,0.563887222555489,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,175,-0.051930870636204544,0.051930870636204544,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,176,0.16695334817415727,0.16695334817415727,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,177,-0.2792531224380762,0.2792531224380762,0.7534493101379725,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,178,-0.14896238214358065,0.14896238214358065,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,179,0.17408870847852165,0.17408870847852165,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,180,0.08513142047345261,0.08513142047345261,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,181,-0.03875157849508416,0.03875157849508416,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,182,-0.16623746498572595,0.16623746498572595,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,183,-0.20086978119983664,0.20086978119983664,0.9974005198960207,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,184,0.21764022507308775,0.21764022507308775,0.9884023195360928,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,185,-0.21130289848697467,0.21130289848697467,0.9928014397120576,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,186,-0.019892164006410556,0.019892164006410556,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,187,-0.17378357793919028,0.17378357793919028,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,188,-0.39427559997602896,0.39427559997602896,0.0625874825034993,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,189,0.46270699131607607,0.46270699131607607,0.004199160167966407,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,190,-0.11559753124669261,0.11559753124669261,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,191,-0.18961515861449874,0.18961515861449874,0.9994001199760048,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,192,-0.24378756513579142,0.24378756513579142,0.9442111577684463,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,193,0.36851554098247663,0.36851554098247663,0.1321735652869426,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,194,0.18135316247260316,0.18135316247260316,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,195,-0.14053608494204506,0.14053608494204506,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,196,-0.1776094454708067,0.1776094454708067,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,197,0.15017116851093185,0.15017116851093185,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,198,-0.36049999643004105,0.36049999643004105,0.16616676664667065,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,199,0.3256564359963932,0.3256564359963932,0.381123775244951,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,200,0.12590155484411356,0.12590155484411356,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,201,0.27818516555041645,0.27818516555041645,0.7614477104579084,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,202,0.2117958016658946,0.2117958016658946,0.9926014797040592,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,203,0.16220035323457246,0.16220035323457246,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,204,-0.011641903654489246,0.011641903654489246,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,205,0.15964195102017864,0.15964195102017864,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,206,-0.15052324221016036,0.15052324221016036,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,207,0.09840459893436727,0.09840459893436727,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,208,0.19270167137773528,0.19270167137773528,0.999000199960008,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,209,0.3350098606058972,0.3350098606058972,0.3127374525094981,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,210,0.33140697308379213,0.33140697308379213,0.33913217356528697,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,211,0.03988995012258966,0.03988995012258966,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,212,0.03337658668686232,0.03337658668686232,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,213,-0.10177277065698663,0.10177277065698663,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,214,-0.17407697268854735,0.17407697268854735,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,215,0.17208188839291919,0.17208188839291919,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,216,0.008954407750378321,0.008954407750378321,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,217,0.021934191461935888,0.021934191461935888,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,218,0.41185581335750565,0.41185581335750565,0.033193361327734455,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,219,0.047095725166799746,0.047095725166799746,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,220,0.03220300768943397,0.03220300768943397,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,221,-0.06422997852925368,0.06422997852925368,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,222,-0.047154404116671156,0.047154404116671156,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,223,0.13708576268960573,0.13708576268960573,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,224,0.05040521793954769,0.05040521793954769,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,225,-0.18718585008982205,0.18718585008982205,0.9996000799840032,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,226,0.06600208281537048,0.06600208281537048,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,227,0.30053010966145227,0.30053010966145227,0.5824835032993402,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,228,0.09728969888681034,0.09728969888681034,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,229,-0.04402094819353747,0.04402094819353747,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,230,0.1117599279251019,0.1117599279251019,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,231,-0.2859542585133921,0.2859542585133921,0.6990601879624075,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,232,0.30341711399512594,0.30341711399512594,0.5602879424115177,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,233,0.11408361434001003,0.11408361434001003,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,234,0.17074400833585085,0.17074400833585085,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,235,0.45149931189063536,0.45149931189063536,0.006998600279944011,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,236,-0.12937534867650147,0.12937534867650147,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,237,-0.25667346252755474,0.25667346252755474,0.8950209958008398,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,238,-0.3186149620118231,0.3186149620118231,0.4373125374925015,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,239,-0.4351982996163556,0.4351982996163556,0.012997400519896021,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,240,-0.22620735175431475,0.22620735175431475,0.981003799240152,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,241,0.04172073335857789,0.04172073335857789,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,242,-0.02718008958044062,0.02718008958044062,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,243,-0.26403180284143046,0.26403180284143046,0.8570285942811438,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,244,-0.34162884615139305,0.34162884615139305,0.27034593081383723,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,245,-0.02852970542748322,0.02852970542748322,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,246,0.1769757128121954,0.1769757128121954,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,247,-0.003943225431359261,0.003943225431359261,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,248,0.11851974295028922,0.11851974295028922,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,249,0.17852483708880085,0.17852483708880085,0.9998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,250,-0.3716020537457132,0.3716020537457132,0.122375524895021,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,251,-0.11221762373409896,0.11221762373409896,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,252,0.07959212760559078,0.07959212760559078,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,253,0.11648945128473814,0.11648945128473814,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,254,-0.026640243241623576,0.026640243241623576,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,spearman,255,-0.3154462987187666,0.3154462987187666,0.46250749850029993,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,0,-0.03370107289495328,0.03370107289495328,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,1,0.09071742315786639,0.09071742315786639,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,2,0.06933149032517304,0.06933149032517304,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,3,-0.020008178200207123,0.020008178200207123,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,4,-0.07353278833621839,0.07353278833621839,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,5,-0.07082372633127657,0.07082372633127657,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,6,-0.10253923600470077,0.10253923600470077,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,7,0.16596327603589534,0.16596327603589534,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,8,0.002539554014859363,0.002539554014859363,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,9,-0.10588163005309867,0.10588163005309867,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
valence_electrons,Valence electrons,pearson,10,0.1240418279657738,0.1240418279657738,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
